N_SAMPLES,N_FEATURES,N_GENERATING_SOLUTIONS,SPARSITY,NOISE_STD,NAN_RATIO,BINARIZE,BINARY_RESPONSE_RATIO,DATASET_SEED,N_CANDIDATE_SOLUTIONS,N_ITER,PRIOR_TYPE,PRIOR_SPARSITY,SAMPLE_MORE_PRIORS_COEFF,STUDENT_DF,STUDENT_SCALE,VAR_SLAB,VAR_SPIKE,WEIGHT_SLAB,WEIGHT_SPIKE,IS_REGULARIZED,LAMBDA_JACCARD,BATCH_SIZE,LEARNING_RATE,DESIRED_SPARSITY,MIN_MU_THRESHOLD,USE_MEDIAN_FOR_OUTLIER_DETECTION,OUTLIER_DEVIATION_THRESHOLDS,timestamp,output_file,full_n_features_found,full_n_correct,full_n_missed,full_n_extra,full_Recall,full_Precision,full_F1_Score,full_Jaccard,full_Miss_Rate,full_FDR,full_Global_Miss_Rate,full_Global_FDR,full_Success_Index,full_Adjusted_Success_Index,top_n_features_found,top_n_correct,top_n_missed,top_n_extra,top_Recall,top_Precision,top_F1_Score,top_Jaccard,top_Miss_Rate,top_FDR,top_Global_Miss_Rate,top_Global_FDR,top_Success_Index,top_Adjusted_Success_Index,outlier_STD_2.0_n_features_found,outlier_STD_2.0_n_correct,outlier_STD_2.0_n_missed,outlier_STD_2.0_n_extra,outlier_STD_2.0_Recall,outlier_STD_2.0_Precision,outlier_STD_2.0_F1_Score,outlier_STD_2.0_Jaccard,outlier_STD_2.0_Miss_Rate,outlier_STD_2.0_FDR,outlier_STD_2.0_Global_Miss_Rate,outlier_STD_2.0_Global_FDR,outlier_STD_2.0_Success_Index,outlier_STD_2.0_Adjusted_Success_Index,outlier_STD_2.5_n_features_found,outlier_STD_2.5_n_correct,outlier_STD_2.5_n_missed,outlier_STD_2.5_n_extra,outlier_STD_2.5_Recall,outlier_STD_2.5_Precision,outlier_STD_2.5_F1_Score,outlier_STD_2.5_Jaccard,outlier_STD_2.5_Miss_Rate,outlier_STD_2.5_FDR,outlier_STD_2.5_Global_Miss_Rate,outlier_STD_2.5_Global_FDR,outlier_STD_2.5_Success_Index,outlier_STD_2.5_Adjusted_Success_Index,outlier_STD_3.0_n_features_found,outlier_STD_3.0_n_correct,outlier_STD_3.0_n_missed,outlier_STD_3.0_n_extra,outlier_STD_3.0_Recall,outlier_STD_3.0_Precision,outlier_STD_3.0_F1_Score,outlier_STD_3.0_Jaccard,outlier_STD_3.0_Miss_Rate,outlier_STD_3.0_FDR,outlier_STD_3.0_Global_Miss_Rate,outlier_STD_3.0_Global_FDR,outlier_STD_3.0_Success_Index,outlier_STD_3.0_Adjusted_Success_Index
100,1000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,16,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 08:48,experiment_output_2025-12-20-0839_TIER=6_N_SAMPLES=100_N_FEATURES=1000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,15,15,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,66.66666666666667,66.66666666666667,15,15,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,66.66666666666667,66.66666666666667,224,15,0,209,1.0,0.06696428571428571,0.12552301255230125,0.06696428571428571,0.0,0.9330357142857143,0.0,0.209,66.66666666666667,4.464285714285714,75,15,0,60,1.0,0.2,0.33333333333333337,0.2,0.0,0.8,0.0,0.06,66.66666666666667,13.333333333333336,33,15,0,18,1.0,0.45454545454545453,0.625,0.45454545454545453,0.0,0.5454545454545454,0.0,0.018,66.66666666666667,30.303030303030305
200,1000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,32,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 09:04,experiment_output_2025-12-20-0849_TIER=6_N_SAMPLES=200_N_FEATURES=1000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,17,15,0,2,1.0,0.8823529411764706,0.9375,0.8823529411764706,0.0,0.11764705882352941,0.0,0.002,66.66666666666667,58.82352941176471,14,14,1,0,0.9333333333333333,1.0,0.9655172413793104,0.9333333333333333,0.06666666666666667,0.0,0.001,0.0,62.22222222222222,62.22222222222222,172,15,0,157,1.0,0.0872093023255814,0.16042780748663102,0.0872093023255814,0.0,0.9127906976744186,0.0,0.157,66.66666666666667,5.813953488372094,60,15,0,45,1.0,0.25,0.4,0.25,0.0,0.75,0.0,0.045,66.66666666666667,16.666666666666668,26,15,0,11,1.0,0.5769230769230769,0.7317073170731707,0.5769230769230769,0.0,0.4230769230769231,0.0,0.011,66.66666666666667,38.46153846153846
50,2000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,16,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 09:15,experiment_output_2025-12-20-0904_TIER=6_N_SAMPLES=50_N_FEATURES=2000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,15,15,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,133.33333333333334,133.33333333333334,15,15,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,133.33333333333334,133.33333333333334,690,15,0,675,1.0,0.021739130434782608,0.042553191489361694,0.021739130434782608,0.0,0.9782608695652174,0.0,0.3375,133.33333333333334,2.898550724637681,243,15,0,228,1.0,0.06172839506172839,0.11627906976744184,0.06172839506172839,0.0,0.9382716049382716,0.0,0.114,133.33333333333334,8.23045267489712,78,15,0,63,1.0,0.19230769230769232,0.32258064516129037,0.19230769230769232,0.0,0.8076923076923077,0.0,0.0315,133.33333333333334,25.641025641025646
100,2000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,16,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 09:26,experiment_output_2025-12-20-0915_TIER=6_N_SAMPLES=100_N_FEATURES=2000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,17,15,0,2,1.0,0.8823529411764706,0.9375,0.8823529411764706,0.0,0.11764705882352941,0.0,0.001,133.33333333333334,117.64705882352942,15,15,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,133.33333333333334,133.33333333333334,693,15,0,678,1.0,0.021645021645021644,0.0423728813559322,0.021645021645021644,0.0,0.9783549783549783,0.0,0.339,133.33333333333334,2.886002886002886,266,15,0,251,1.0,0.05639097744360902,0.10676156583629892,0.05639097744360902,0.0,0.943609022556391,0.0,0.1255,133.33333333333334,7.518796992481203,87,15,0,72,1.0,0.1724137931034483,0.29411764705882354,0.1724137931034483,0.0,0.8275862068965517,0.0,0.036,133.33333333333334,22.98850574712644
200,2000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,32,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 09:45,experiment_output_2025-12-20-0927_TIER=6_N_SAMPLES=200_N_FEATURES=2000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,17,15,0,2,1.0,0.8823529411764706,0.9375,0.8823529411764706,0.0,0.11764705882352941,0.0,0.001,133.33333333333334,117.64705882352942,14,14,1,0,0.9333333333333333,1.0,0.9655172413793104,0.9333333333333333,0.06666666666666667,0.0,0.0005,0.0,124.44444444444444,124.44444444444444,608,15,0,593,1.0,0.024671052631578948,0.04815409309791332,0.024671052631578948,0.0,0.975328947368421,0.0,0.2965,133.33333333333334,3.2894736842105265,229,15,0,214,1.0,0.06550218340611354,0.12295081967213115,0.06550218340611354,0.0,0.9344978165938864,0.0,0.107,133.33333333333334,8.733624454148472,79,15,0,64,1.0,0.189873417721519,0.3191489361702127,0.189873417721519,0.0,0.810126582278481,0.0,0.032,133.33333333333334,25.316455696202535
50,5000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,16,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 10:00,experiment_output_2025-12-20-0946_TIER=6_N_SAMPLES=50_N_FEATURES=5000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,16,15,0,1,1.0,0.9375,0.967741935483871,0.9375,0.0,0.0625,0.0,0.0002,333.3333333333333,312.5,14,14,1,0,0.9333333333333333,1.0,0.9655172413793104,0.9333333333333333,0.06666666666666667,0.0,0.0002,0.0,311.1111111111111,311.1111111111111,2352,15,0,2337,1.0,0.006377551020408163,0.012674271229404309,0.006377551020408163,0.0,0.9936224489795918,0.0,0.4674,333.3333333333333,2.1258503401360542,1139,15,0,1124,1.0,0.013169446883230905,0.025996533795493937,0.013169446883230905,0.0,0.9868305531167691,0.0,0.2248,333.3333333333333,4.389815627743634,417,15,0,402,1.0,0.03597122302158273,0.06944444444444445,0.03597122302158273,0.0,0.9640287769784173,0.0,0.0804,333.3333333333333,11.99040767386091
100,5000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,16,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 10:15,experiment_output_2025-12-20-1001_TIER=6_N_SAMPLES=100_N_FEATURES=5000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,27,15,0,12,1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0024,333.3333333333333,185.1851851851852,15,15,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,333.3333333333333,333.3333333333333,2318,15,0,2303,1.0,0.0064710957722174285,0.012858979854264894,0.0064710957722174285,0.0,0.9935289042277826,0.0,0.4606,333.3333333333333,2.1570319240724762,1110,15,0,1095,1.0,0.013513513513513514,0.026666666666666665,0.013513513513513514,0.0,0.9864864864864865,0.0,0.219,333.3333333333333,4.504504504504505,377,15,0,362,1.0,0.03978779840848806,0.07653061224489796,0.03978779840848806,0.0,0.9602122015915119,0.0,0.0724,333.3333333333333,13.26259946949602
200,5000,3,5,0.1,0,False,0.5,42,12,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,32,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 10:41,experiment_output_2025-12-20-1017_TIER=6_N_SAMPLES=200_N_FEATURES=5000_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=12_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,131,15,0,116,1.0,0.11450381679389313,0.2054794520547945,0.11450381679389313,0.0,0.8854961832061069,0.0,0.0232,333.3333333333333,38.167938931297705,14,14,1,0,0.9333333333333333,1.0,0.9655172413793104,0.9333333333333333,0.06666666666666667,0.0,0.0002,0.0,311.1111111111111,311.1111111111111,2109,15,0,2094,1.0,0.007112375533428165,0.014124293785310734,0.007112375533428165,0.0,0.9928876244665719,0.0,0.4188,333.3333333333333,2.370791844476055,995,15,0,980,1.0,0.01507537688442211,0.0297029702970297,0.01507537688442211,0.0,0.9849246231155779,0.0,0.196,333.3333333333333,5.025125628140703,377,15,0,362,1.0,0.03978779840848806,0.07653061224489796,0.03978779840848806,0.0,0.9602122015915119,0.0,0.0724,333.3333333333333,13.26259946949602
100,200,3,5,0.2,0,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,24,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 10:53,experiment_output_2025-12-20-1043_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.2_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,176,14,0,162,1.0,0.07954545454545454,0.14736842105263157,0.07954545454545454,0.0,0.9204545454545454,0.0,0.81,14.285714285714286,1.1363636363636365,13,12,2,1,0.8571428571428571,0.9230769230769231,0.888888888888889,0.8,0.14285714285714285,0.07692307692307693,0.01,0.005,12.244897959183673,11.30298273155416,57,14,0,43,1.0,0.24561403508771928,0.3943661971830986,0.24561403508771928,0.0,0.7543859649122807,0.0,0.215,14.285714285714286,3.508771929824561,27,14,0,13,1.0,0.5185185185185185,0.6829268292682926,0.5185185185185185,0.0,0.48148148148148145,0.0,0.065,14.285714285714286,7.407407407407407,18,14,0,4,1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778,0.0,0.2222222222222222,0.0,0.02,14.285714285714286,11.111111111111112
100,200,3,5,0.5,0,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 11:14,experiment_output_2025-12-20-1053_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.5_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,182,14,0,168,1.0,0.07692307692307693,0.14285714285714288,0.07692307692307693,0.0,0.9230769230769231,0.0,0.84,14.285714285714286,1.098901098901099,16,12,2,4,0.8571428571428571,0.75,0.7999999999999999,0.6666666666666666,0.14285714285714285,0.25,0.01,0.02,12.244897959183673,9.183673469387754,57,14,0,43,1.0,0.24561403508771928,0.3943661971830986,0.24561403508771928,0.0,0.7543859649122807,0.0,0.215,14.285714285714286,3.508771929824561,33,14,0,19,1.0,0.42424242424242425,0.5957446808510638,0.42424242424242425,0.0,0.5757575757575758,0.0,0.095,14.285714285714286,6.060606060606061,19,13,1,6,0.9285714285714286,0.6842105263157895,0.7878787878787878,0.65,0.07142857142857142,0.3157894736842105,0.005,0.03,13.26530612244898,9.07626208378088
100,200,3,5,1,0,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,64,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 11:48,experiment_output_2025-12-20-1114_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=1.0_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,191,14,0,177,1.0,0.07329842931937172,0.13658536585365852,0.07329842931937172,0.0,0.9267015706806283,0.0,0.885,14.285714285714286,1.0471204188481675,23,13,1,10,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5416666666666666,0.07142857142857142,0.43478260869565216,0.005,0.05,13.26530612244898,7.4977817213842055,78,14,0,64,1.0,0.1794871794871795,0.30434782608695654,0.1794871794871795,0.0,0.8205128205128205,0.0,0.32,14.285714285714286,2.5641025641025643,43,14,0,29,1.0,0.32558139534883723,0.49122807017543857,0.32558139534883723,0.0,0.6744186046511628,0.0,0.145,14.285714285714286,4.651162790697675,27,13,1,14,0.9285714285714286,0.48148148148148145,0.6341463414634146,0.4642857142857143,0.07142857142857142,0.5185185185185185,0.005,0.07,13.26530612244898,6.386999244142101
100,200,3,5,0.1,0.1,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 12:12,experiment_output_2025-12-20-1148_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.1_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,142,13,1,129,0.9285714285714286,0.09154929577464789,0.16666666666666666,0.09090909090909091,0.07142857142857142,0.9084507042253521,0.005,0.645,13.26530612244898,1.2144294337453292,14,9,5,5,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.47368421052631576,0.35714285714285715,0.35714285714285715,0.025,0.025,9.183673469387756,5.903790087463558,46,11,3,35,0.7857142857142857,0.2391304347826087,0.36666666666666664,0.22448979591836735,0.21428571428571427,0.7608695652173914,0.015,0.175,11.224489795918368,2.684117125110914,26,11,3,15,0.7857142857142857,0.4230769230769231,0.55,0.3793103448275862,0.21428571428571427,0.5769230769230769,0.015,0.075,11.224489795918368,4.748822605965463,19,10,4,9,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.43478260869565216,0.2857142857142857,0.47368421052631576,0.02,0.045,10.204081632653061,5.370569280343716
100,200,3,5,0.1,0.2,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 12:35,experiment_output_2025-12-20-1212_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.2_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,43,11,3,32,0.7857142857142857,0.2558139534883721,0.38596491228070184,0.2391304347826087,0.21428571428571427,0.7441860465116279,0.015,0.16,11.224489795918368,2.8713811105837688,10,9,5,1,0.6428571428571429,0.9,0.75,0.6,0.35714285714285715,0.1,0.025,0.005,9.183673469387756,8.265306122448981,35,10,4,25,0.7142857142857143,0.2857142857142857,0.40816326530612246,0.2564102564102564,0.2857142857142857,0.7142857142857143,0.02,0.125,10.204081632653061,2.9154518950437316,19,10,4,9,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.43478260869565216,0.2857142857142857,0.47368421052631576,0.02,0.045,10.204081632653061,5.370569280343716,11,10,4,1,0.7142857142857143,0.9090909090909091,0.8,0.6666666666666666,0.2857142857142857,0.09090909090909091,0.02,0.005,10.204081632653061,9.276437847866418
100,200,3,5,0.1,0.5,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 13:01,experiment_output_2025-12-20-1235_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.5_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,10,9,5,1,0.6428571428571429,0.9,0.75,0.6,0.35714285714285715,0.1,0.025,0.005,9.183673469387756,8.265306122448981,10,9,5,1,0.6428571428571429,0.9,0.75,0.6,0.35714285714285715,0.1,0.025,0.005,9.183673469387756,8.265306122448981,25,10,4,15,0.7142857142857143,0.4,0.5128205128205129,0.3448275862068966,0.2857142857142857,0.6,0.02,0.075,10.204081632653061,4.081632653061225,11,9,5,2,0.6428571428571429,0.8181818181818182,0.7200000000000001,0.5625,0.35714285714285715,0.18181818181818182,0.025,0.01,9.183673469387756,7.513914656771801,10,9,5,1,0.6428571428571429,0.9,0.75,0.6,0.35714285714285715,0.1,0.025,0.005,9.183673469387756,8.265306122448981
100,200,3,5,0.2,0.1,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 13:26,experiment_output_2025-12-20-1301_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.2_NAN_RATIO=0.1_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,192,13,1,179,0.9285714285714286,0.06770833333333333,0.1262135922330097,0.06735751295336788,0.07142857142857142,0.9322916666666666,0.005,0.895,13.26530612244898,0.8981717687074829,14,7,7,7,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.035,0.035,7.142857142857143,3.5714285714285716,76,10,4,66,0.7142857142857143,0.13157894736842105,0.2222222222222222,0.125,0.2857142857142857,0.868421052631579,0.02,0.33,10.204081632653061,1.342642320085929,40,8,6,32,0.5714285714285714,0.2,0.29629629629629634,0.17391304347826086,0.42857142857142855,0.8,0.03,0.16,8.16326530612245,1.6326530612244898,28,7,7,21,0.5,0.25,0.3333333333333333,0.2,0.5,0.75,0.035,0.105,7.142857142857143,1.7857142857142858
100,200,3,5,0.5,0.1,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 13:50,experiment_output_2025-12-20-1326_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.5_NAN_RATIO=0.1_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,200,14,0,186,1.0,0.07,0.13084112149532712,0.07,0.0,0.93,0.0,0.93,14.285714285714286,1.0000000000000002,22,3,11,19,0.21428571428571427,0.13636363636363635,0.16666666666666663,0.09090909090909091,0.7857142857142857,0.8636363636363636,0.055,0.095,3.061224489795918,0.4174397031539888,85,5,9,80,0.35714285714285715,0.058823529411764705,0.10101010101010101,0.05319148936170213,0.6428571428571429,0.9411764705882353,0.045,0.4,5.1020408163265305,0.30012004801920766,45,3,11,42,0.21428571428571427,0.06666666666666667,0.10169491525423728,0.05357142857142857,0.7857142857142857,0.9333333333333333,0.055,0.21,3.061224489795918,0.2040816326530612,20,2,12,18,0.14285714285714285,0.1,0.11764705882352941,0.0625,0.8571428571428571,0.9,0.06,0.09,2.0408163265306123,0.20408163265306123
100,200,3,5,0.2,0.2,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 14:15,experiment_output_2025-12-20-1350_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.2_NAN_RATIO=0.2_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,132,9,5,123,0.6428571428571429,0.06818181818181818,0.12328767123287669,0.06569343065693431,0.35714285714285715,0.9318181818181818,0.025,0.615,9.183673469387756,0.6261595547309833,17,9,5,8,0.6428571428571429,0.5294117647058824,0.5806451612903226,0.4090909090909091,0.35714285714285715,0.47058823529411764,0.025,0.04,9.183673469387756,4.861944777911165,54,9,5,45,0.6428571428571429,0.16666666666666666,0.2647058823529412,0.15254237288135594,0.35714285714285715,0.8333333333333334,0.025,0.225,9.183673469387756,1.5306122448979593,33,9,5,24,0.6428571428571429,0.2727272727272727,0.3829787234042553,0.23684210526315788,0.35714285714285715,0.7272727272727273,0.025,0.12,9.183673469387756,2.504638218923933,17,9,5,8,0.6428571428571429,0.5294117647058824,0.5806451612903226,0.4090909090909091,0.35714285714285715,0.47058823529411764,0.025,0.04,9.183673469387756,4.861944777911165
100,200,3,5,0.5,0.2,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,64,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 14:51,experiment_output_2025-12-20-1415_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.5_NAN_RATIO=0.2_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,197,12,2,185,0.8571428571428571,0.06091370558375635,0.1137440758293839,0.06030150753768844,0.14285714285714285,0.9390862944162437,0.01,0.925,12.244897959183673,0.7458821091888532,21,3,11,18,0.21428571428571427,0.14285714285714285,0.17142857142857143,0.09375,0.7857142857142857,0.8571428571428571,0.055,0.09,3.061224489795918,0.4373177842565597,80,6,8,74,0.42857142857142855,0.075,0.1276595744680851,0.06818181818181818,0.5714285714285714,0.925,0.04,0.37,6.122448979591836,0.4591836734693877,48,6,8,42,0.42857142857142855,0.125,0.19354838709677416,0.10714285714285714,0.5714285714285714,0.875,0.04,0.21,6.122448979591836,0.7653061224489796,32,6,8,26,0.42857142857142855,0.1875,0.26086956521739124,0.15,0.5714285714285714,0.8125,0.04,0.13,6.122448979591836,1.1479591836734693
100,200,3,5,0.2,0.5,False,0.5,42,6,4500,sss,5,1,1,1,100,0.1,0.9,0.1,True,1000,64,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-20 15:27,experiment_output_2025-12-20-1451_TIER=6_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.2_NAN_RATIO=0.5_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=1000_TYPE=REGRESSION_DATASET_SEED=42.txt,56,9,5,47,0.6428571428571429,0.16071428571428573,0.2571428571428572,0.14754098360655737,0.35714285714285715,0.8392857142857143,0.025,0.235,9.183673469387756,1.4759475218658895,15,7,7,8,0.5,0.4666666666666667,0.4827586206896552,0.3181818181818182,0.5,0.5333333333333333,0.035,0.04,7.142857142857143,3.3333333333333335,51,9,5,42,0.6428571428571429,0.17647058823529413,0.27692307692307694,0.16071428571428573,0.35714285714285715,0.8235294117647058,0.025,0.21,9.183673469387756,1.6206482593037217,30,9,5,21,0.6428571428571429,0.3,0.4090909090909091,0.2571428571428571,0.35714285714285715,0.7,0.025,0.105,9.183673469387756,2.7551020408163267,22,9,5,13,0.6428571428571429,0.4090909090909091,0.5000000000000001,0.3333333333333333,0.35714285714285715,0.5909090909090909,0.025,0.065,9.183673469387756,3.7569573283859006
